comment_id,post_id,sentiment,sentiment_score
c_158808894587714258,aeDKnpW,positive,1
c_158808895024433305,a2WEjB9,positive,1
c_158808895652981328,aO7oMXD,positive,1
c_158808895913018093,aLw6ZAv,neutral,0
c_158808896937774719,aVwj4y8,neutral,0
c_158808897340481581,aP761DV,positive,1
c_158808899433468308,azm7OnZ,positive,1
c_158808900133621017,aVwjyYP,neutral,0
c_158808900910942361,aO7oMwD,neutral,0
c_158808900932666819,aGdKOWG,neutral,0
c_158808901755399695,ax9En4p,negative,-1
c_158808902845394252,agArew1,neutral,0
c_158808903365854898,azm73xZ,neutral,0
c_158808903637648052,aMxegwX,negative,-1
c_158808904817916587,aEPd3Qp,negative,-1
c_158808905347954132,aeDKnpW,neutral,0
c_158808905558822688,aBm9pxA,negative,-1
c_158808907546634710,aEPdbne,negative,-1
c_158808908196258439,ax9EwW2,negative,-1
c_158808908720947561,aD4RNDO,positive,1
c_158808909547904576,aGdK66X,negative,-1
c_158808910837206554,aj9Qp48,neutral,0
c_158808912891536454,aeDKL7m,neutral,0
c_158808915141015866,a9njgyL,positive,1
c_158808917675894048,aoPmwm3,neutral,0
c_158808919299878633,a2WEjB9,negative,-1
c_158808919658478271,aEPdQPo,negative,-1
c_158808919877632140,a8GdxOp,neutral,0
c_158808920083176866,arV1Q9V,negative,-1
c_158808920881516237,aGdKXV7,neutral,0
c_158808921900619612,amvqyQX,positive,1
c_158808922385378449,aD4RMPK,neutral,0
c_158808924153369361,aQd6DEK,positive,1
c_158808924334969685,arV1L55,negative,-1
c_158808925388852636,aK74RO6,negative,-1
c_158808929094028357,aAeB9n9,neutral,0
c_158808929627458497,aBm9BoZ,neutral,0
c_158808930278454461,aBm9pp1,positive,1
c_158808930851264378,a1Wp9yG,neutral,0
c_158808932205757645,azm7w5x,positive,1
c_158808932622015548,aR76nRB,positive,1
c_158808932803225755,amvqKW6,neutral,0
c_158808933201707276,aj9QzLq,negative,-1
c_158808933266886066,aWxBzW6,positive,1
c_158808933309176041,a9njoKo,negative,-1
c_158808935703847266,abG3dV8,negative,-1
c_158808936955561649,aNgmNZv,positive,1
c_158808939250474732,aO7ow3N,neutral,0
c_158808939374998645,aeDKqrB,neutral,0
c_158808940621293525,aP765Xn,neutral,0
c_158808940731808106,amvqRO9,negative,-1
c_158808940846111176,azm7DmB,neutral,0
c_158808941449594453,apGKwOb,neutral,0
c_158808941475057425,an4eP4z,neutral,0
c_158808941575489360,aBm9BwN,positive,1
c_158808941602123996,a43pvqw,neutral,0
c_158808941875863836,aR76nRB,neutral,0
c_158808942118513583,aMxegNx,neutral,0
c_158808943387914395,aP76E6B,neutral,0
c_158808944360219992,a7WvQ3b,positive,1
c_158808944405281088,a43pvqw,neutral,0
c_158808946347389205,aEPdyBO,neutral,0
c_158808946746769046,aQd6G2r,neutral,0
c_158808948809299102,aZyq5Zz,neutral,0
c_158808950094504902,agArzBq,neutral,0
c_158808951786016156,a0NvBjB,neutral,0
c_158808952355028897,aQd6Kpd,negative,-1
c_158808953621322057,a5Wp4zL,neutral,0
c_158808955137717719,a1Wp9x6,neutral,0
c_158808955267829632,avz2qXX,neutral,0
c_158808955393955923,arV1ddB,positive,1
c_158808955587864557,aBm9BwN,neutral,0
c_158808957837193337,amvq3Ko,neutral,0
c_158808958397598529,aYyj9v2,neutral,0
c_158808958783099952,aZyq5Zz,negative,-1
c_158808958925321172,azm7n8Z,positive,1
c_158808959276389671,a7WvRwm,neutral,0
c_158808960566842347,agArW2q,neutral,0
c_158808961453626032,aWxBzLx,negative,-1
c_158808961923329505,aGdKz75,negative,-1
c_158808965276678415,an4e0q5,negative,-1
c_158808966247935563,abG38Rr,positive,1
c_158808967000578565,aMxey2W,negative,-1
c_158808967669008991,aO7oMwD,neutral,0
c_158808967810233436,a3wveZN,negative,-1
c_158808968580304483,adVyMxB,negative,-1
c_158808969501711222,a0Nvy6d,neutral,0
c_158808969588812605,a8GdRvY,negative,-1
c_158808970655401401,aK745Gj,neutral,0
c_158808971852717034,an4ewo0,negative,-1
c_158808973777109990,aR76nZ2,positive,1
c_158808975902655726,aZyqO5n,positive,1
c_158808976275429989,an4emLo,neutral,0
c_158808977383232829,aAeB969,negative,-1
c_158808978634238282,aVwjxKO,neutral,0
c_158808980315496512,aVwjpbP,neutral,0
c_158808980632072823,aQd6bp7,positive,1
c_158808981641689041,aD4RMPK,neutral,0
c_158808981853015223,a0NvQxq,neutral,0
c_158808981859093322,aAeBj6Z,neutral,0
c_158808983083475803,aAeBjBE,neutral,0
c_158808985795898194,avz2Nob,positive,1
c_158808986544515517,aP765zP,neutral,0
c_158808986959976291,a2WEO61,negative,-1
c_158808987793109973,azm736p,neutral,0
c_158808988046579777,an4ew1L,positive,1
c_158808988192808023,arV17vV,neutral,0
c_158808988249471549,aAeBjA2,negative,-1
c_158808988611302304,aQd6mrr,neutral,0
c_158808988681533563,agArWRv,positive,1
c_158808988880336367,aYyj9XO,neutral,0
c_158808989241725303,arV1YAy,negative,-1
c_158808989614354428,aj9Qp48,negative,-1
c_158808990436212473,a8GdZ71,positive,1
c_158808991356282662,ax9EqWn,neutral,0
c_158808991956931670,an4e6WL,positive,1
c_158808993136964183,a9njGe0,negative,-1
c_158808993612496054,aGdKmN6,negative,-1
c_158808995384423901,a43pXDd,negative,-1
c_158808995413898172,aNgmN2G,neutral,0
c_158808995502651544,azm7oWp,positive,1
c_158808995761838701,aEPdbje,neutral,0
c_158808995982777265,ayeEjey,neutral,0
c_158808996455485297,aVwjpbP,neutral,0
c_158808997110455988,aeDKnwO,positive,1
c_158808998311597520,a43pyWw,positive,1
c_158808998574757648,avz2N1q,negative,-1
c_158808998899857898,aeDKnwO,positive,1
c_158808998947131671,an4emLo,neutral,0
c_158808999017497151,aeDKL6Q,positive,1
c_158808999691728807,aD4Ry9Z,negative,-1
c_158809000578405888,aR76bxq,neutral,0
c_158809001027419972,a7WvQ3b,positive,1
c_158809001691657332,aGdKwyn,neutral,0
c_158809003036541223,aAeBj6Z,positive,1
c_158809004482404757,aO7owp3,neutral,0
c_158809005485768789,aLw6xBv,positive,1
c_158809005512927412,aK74RO6,neutral,0
c_158809005532298116,adVyzNQ,neutral,0
c_158809006495947540,a8GdZOO,positive,1
c_158809006805429527,aBm9A8Z,negative,-1
c_158809006923316216,aVwjAjP,negative,-1
c_158809007009842251,a0NvBwZ,neutral,0
c_158809007402637109,aNgmELG,positive,1
c_158809007702176551,amvqZ3o,neutral,0
c_158809008133308071,aD4Rq97,negative,-1
c_158809008244083482,a8GdNb3,neutral,0
c_158809009444165547,aGdK4Gn,negative,-1
c_158809009726834287,apGK4dE,positive,1
c_158809010217465024,aWxBzYq,positive,1
c_158809011014204315,adVyEB9,positive,1
c_158809013517309895,amvqwXV,negative,-1
c_158809014118609438,agArew1,neutral,0
c_158809014467032711,aYyj9v2,neutral,0
c_158809016105292446,aeDKLbQ,positive,1
c_158809017808013607,avz2Nob,positive,1
c_158809019190101710,aR76qW2,neutral,0
c_158809019459484170,agArWyq,positive,1
c_158809020777176801,ayeEbzp,positive,1
c_158809021746656834,azm7nXp,negative,-1
c_158809021809372828,ayeEbWX,positive,1
c_158809022418402266,ax9E5WM,neutral,0
c_158809022620852203,amvqnEo,neutral,0
c_158809022763635038,abG37PL,positive,1
c_158809023243294423,aWxB3Dn,positive,1
c_158809023295087883,aO7oO12,positive,1
c_158809025436611392,aR76npM,neutral,0
c_158809026088523488,a9njx2L,negative,-1
c_158809029810179680,aVwjK8w,neutral,0
c_158809031311843611,a1WpggG,positive,1
c_158809031326631172,agArWyq,positive,1
c_158809033352417330,aGdKXzK,positive,1
c_158809037364733403,avz2D8Z,neutral,0
c_158809038221484763,ax9Ewr1,neutral,0
c_158809040216022686,aBm9A4O,positive,1
c_158809040808271560,an4eZYb,positive,1
c_158809041021128388,amvqOzv,neutral,0
c_158809041154824401,a6Kr0P9,positive,1
c_158809041631063954,azm7nXp,negative,-1
c_158809043056731679,aGdKrn6,neutral,0
c_158809043610818421,a8GdZOO,negative,-1
c_158809043698924735,azm7DQm,neutral,0
c_158809043841599089,awBNEYr,negative,-1
c_158809046066244678,a8GdZ71,negative,-1
c_158809047723166048,a7WvY9w,neutral,0
c_158809047809206678,a8GdZv3,negative,-1
c_158809050417963810,abG37z9,neutral,0
c_158809050597248128,a1Wp6o2,neutral,0
c_158809050637943126,aqn4P3Y,negative,-1
c_158809050930384809,awBNEND,negative,-1
c_158809050970546384,amvqe8j,positive,1
c_158809052587575021,an4eomb,positive,1
c_158809053225929353,aEPdm7e,neutral,0
c_158809055075004623,azm7Wjp,negative,-1
c_158809056608209070,aqn4PYp,neutral,0
c_158809057068569961,avz2VYM,positive,1
c_158809057122908144,avz2NR5,neutral,0
c_158809059925564318,a43pvzd,positive,1
c_158809060204561330,aO7owp3,negative,-1
c_158809060354641964,a9njxBD,negative,-1
c_158809061582368213,a9njoGo,neutral,0
c_158809065665213444,a0Nvrmq,positive,1
c_158809068409081639,a3wvmO1,neutral,0
c_158809069815572452,a2WE61D,positive,1
c_158809070067321426,aP76qzn,neutral,0
c_158809070299801201,aR76WR5,positive,1
c_158809070452675128,aeDKB9v,negative,-1
c_158809070578835534,aNgmbew,neutral,0
c_158809071142199748,a7WvYdb,negative,-1
c_158809071330212849,awBNWR1,negative,-1
c_158809073383046141,aO7owp3,neutral,0
c_158809074695724036,a43pvOp,neutral,0
c_158809075126041203,a2WEXY9,positive,1
c_158809075915822141,aEPd3Wo,positive,1
c_158809076195997187,abG3NE9,neutral,0
c_158809077205621719,ayeEbWX,positive,1
c_158809078193568749,aBm9pLD,neutral,0
c_158809078811619974,ayeEGWV,neutral,0
c_158809080181801759,aBm9A4O,positive,1
c_158809080658066839,a9njozZ,neutral,0
c_158809084717168857,aoPmvon,negative,-1
c_158809084767658165,aZyqeEn,negative,-1
c_158809084768546521,aK74RO6,neutral,0
c_158809089951936489,aR76nRB,neutral,0
c_158809090723804632,aXgZB0b,negative,-1
c_158809091038176171,an4e6EB,neutral,0
c_158809091256959904,a9njo8j,negative,-1
c_158809091993416311,a0NvGqn,neutral,0
c_158809092782038713,abG3NE9,neutral,0
c_158809093198035230,aVwjpVM,negative,-1
c_158809094255528957,a8GdgQ6,negative,-1
c_158809094896092877,aP762oG,neutral,0
c_158809095042371264,aVwjy28,neutral,0
c_158809095308039973,a7WvRwm,neutral,0
c_158809095973999206,arV1Eyd,neutral,0
c_158809096628518158,aj9Qe71,neutral,0
c_158809097396766687,agArWZ6,neutral,0
c_158809097540343321,awBNpDQ,positive,1
c_158809097575583269,aoPmv90,negative,-1
c_158809097693788810,a9njovj,negative,-1
c_158809098022027499,aBm9AAD,negative,-1
c_158809098979244144,aBm9AAD,negative,-1
c_158809099057896142,aYyj9Nw,negative,-1
c_158809099486021714,aAeB8Ap,neutral,0
c_158809099522189430,an4e6WL,negative,-1
c_158809099783744335,azm7WXx,neutral,0
c_158809100466621477,aNgmN2G,neutral,0
c_158809100669701819,adVyEB9,neutral,0
c_158809102376379825,aR76npM,positive,1
c_158809102695448841,a6Kr42e,neutral,0
c_158809103047437090,apGKnRE,neutral,0
c_158809104243059117,aBm9AAD,neutral,0
c_158809107775598331,abG3NE9,negative,-1
c_158809107976122898,avz2NR5,negative,-1
c_158809110595275741,aLw6x0M,neutral,0
c_158809111077818794,a2WEezZ,neutral,0
c_158809111239616884,an4ePV5,negative,-1
c_158809111339524617,aVwjpxy,negative,-1
c_158809111573774916,aNgmNKG,positive,1
c_158809112026026174,aEPd39M,negative,-1
c_158809112545179050,ayeEbWX,neutral,0
c_158809113570774323,aO7owp3,neutral,0
c_158809114433886052,aAeB969,positive,1
c_158809116464415671,aoPmGNm,negative,-1
c_158809118924251801,aMxeo6V,negative,-1
c_158809118971947782,aeDKPGW,positive,1
c_158809119148677839,abG3n8B,neutral,0
c_158809122531685315,a1WpggG,positive,1
c_158809122989757295,a8GdOZY,neutral,0
c_158809123053075531,aAeBqop,positive,1
c_158809123277942200,apGKO9M,neutral,0
c_158809123711404850,aNgm784,negative,-1
c_158809124338422985,aAeB7jE,neutral,0
c_158809125000635016,a8GdXBV,positive,1
c_158809125474945911,aZyqYNn,positive,1
c_158809125947042497,aVwjpwy,neutral,0
c_158809126762153901,a8GdxKY,neutral,0
c_158809127981434004,aeDKnpW,negative,-1
c_158809128806014139,aQd6ood,negative,-1
c_158809129220237108,azm7ynN,neutral,0
c_158809131181201734,aQd6Gmz,negative,-1
c_158809131217406053,aeDKLRB,positive,1
c_158809132469484208,ayeEbXb,positive,1
c_158809132553883798,aLw6j2v,neutral,0
c_158809132814802198,aQd6Kpd,negative,-1
c_158809135160182139,aVwj2bv,neutral,0
c_158809136003259074,a9njDwL,positive,1
c_158809136006541143,aNgmN2G,positive,1
c_158809138420842461,a5Wp3zL,positive,1
c_158809140121722373,aD4RKPZ,neutral,0
c_158809140225615954,aAeBjnZ,neutral,0
c_158809140361552676,apGKwOb,neutral,0
c_158809142593866040,aD4ReV9,neutral,0
c_158809144705554978,arV1Qzp,positive,1
c_158809145239653105,aLw6xox,negative,-1
c_158809145819019542,aMxeqgG,positive,1
c_158809146382262639,aD4Red7,negative,-1
c_158809147959108837,aeDKnDq,positive,1
c_158809148001155729,aAeBjQZ,positive,1
c_158809148420251198,aGdKmp5,negative,-1
c_158809149580995583,a9njozZ,negative,-1
c_158809150033551896,avz2PXX,neutral,0
c_158809150040219670,aBm9AAD,neutral,0
c_158809150177645596,aK748YZ,negative,-1
c_158809150413595654,a7WvY9w,positive,1
c_158809154807207479,aAeBjA2,neutral,0
c_158809154998726664,aGdK4yX,positive,1
c_158809155024957194,aGdKQL6,neutral,0
c_158809155251878783,an4e6A5,neutral,0
c_158809156733621832,aEPdbzN,positive,1
c_158809156813749100,aK74RGj,neutral,0
c_158809157358402413,aR76npM,positive,1
c_158809158581487727,aEPdmKx,negative,-1
c_158809159337347133,arV10Ld,neutral,0
c_158809159481987471,agArWyq,neutral,0
c_158809159482705665,aO7owp3,positive,1
c_158809159502495726,aQd6LG8,neutral,0
c_158809159759061484,arV1YD0,positive,1
c_158809160548241134,azm7nEz,neutral,0
c_158809161220774326,aMxeoMR,neutral,0
c_158809163396423447,abG3NWb,negative,-1
c_158809164244779955,aZyqK7n,positive,1
c_158809165235428378,aGdKr30,negative,-1
c_158809165400907177,a3wvXVQ,neutral,0
c_158809165560824668,a7WvYVL,neutral,0
c_158809166343869602,avz2MQ5,positive,1
c_158809166360374941,an4e64q,neutral,0
c_158809167364978382,aNgm5jA,positive,1
c_158809168799001980,azm7yRb,neutral,0
c_158809169048536081,an4ewdL,neutral,0
c_158809169052357871,a43pr96,neutral,0
c_158809169825182375,abG3mBb,neutral,0
c_158809170610398941,an4emLo,positive,1
c_158809171203569218,a6KrB0L,negative,-1
c_158809171895133836,azm7nXp,negative,-1
c_158809172825624395,abG3KDE,positive,1
c_158809173103572784,aAeBj6Z,neutral,0
c_158809173218921966,avz2MQ5,neutral,0
c_158809175793984107,arV1D17,positive,1
c_158809176032268897,arV1QPd,positive,1
c_158809176688643678,agArew1,neutral,0
c_158809177236553474,an4eomb,neutral,0
c_158809179550723579,a3wv6Wr,neutral,0
c_158809179849612336,aeDK81p,neutral,0
c_158809180640973068,aD4RK8N,negative,-1
c_158809181133761393,aBm9BMD,neutral,0
c_158809181502627047,aD4RyMB,positive,1
c_158809182211917870,a9njoGo,positive,1
c_158809183742682913,a7WvRwm,neutral,0
c_158809185901351266,a9njoGo,neutral,0
c_158809186879793487,an4eKEq,positive,1
c_158809187618917814,ayeEKgp,negative,-1
c_158809187955599582,aVwjpOM,neutral,0
c_158809189334521591,aeDKLbQ,neutral,0
c_158809189622205067,arV1YAy,neutral,0
c_158809190451649614,a8GdRV3,negative,-1
c_158809190694371200,aWxBGE3,negative,-1
c_158809191298094504,abG37z9,positive,1
c_158809191564885789,aEPd39M,negative,-1
c_158809191796976983,aYyj3PV,neutral,0
c_158809192410992537,avz24DM,negative,-1
c_158809193180833145,avz2NdM,neutral,0
c_158809193661504133,aoPmq0x,negative,-1
c_158809196172232988,a5Wp3zL,neutral,0
c_158809196271375478,a2WEezZ,neutral,0
c_158809197154483160,azm7n7K,neutral,0
c_158809197306169067,a1Wp6o2,positive,1
c_158809197558654687,aNgmNDK,negative,-1
c_158809197690471760,aP7659V,positive,1
c_158809199018956876,a9njor1,neutral,0
c_158809199528709978,aD4RvoG,positive,1
c_158809200327891201,aWxBdL4,negative,-1
c_158809202129333625,abG3nXp,negative,-1
c_158809204183243310,aqn4V7L,neutral,0
c_158809207688209262,arV1Ex5,negative,-1
c_158809210536655467,an4eomb,neutral,0
c_158809210562146424,an4emnV,positive,1
c_158809213257748913,aj9QpDG,negative,-1
c_158809214409596635,aeDKLnb,neutral,0
c_158809215021036196,aVwj9bK,negative,-1
c_158809215298449938,a9njeGj,neutral,0
c_158809216279459644,aP7671P,negative,-1
c_158809216410141267,a8GdRV3,positive,1
c_158809216525827389,a7WvnX2,negative,-1
c_158809216623325127,a9njN80,neutral,0
c_158809217955246649,agArznW,positive,1
c_158809218336102395,agArWex,negative,-1
c_158809221170106338,aO7oLg3,neutral,0
c_158809223110181501,azm7nXp,positive,1
c_158809223975595260,aEPdmKx,neutral,0
c_158809226260848397,aAeBAyd,negative,-1
c_158809226790588993,ayeEAA8,neutral,0
c_158809228173294649,azm7Dmx,negative,-1
c_158809228585131257,aj9QM7R,negative,-1
c_158809229919501614,aP76zLP,negative,-1
c_158809231360421264,aLw6xox,neutral,0
c_158809233094001762,avz2KEX,neutral,0
c_158809234539256638,aGdKXpK,neutral,0
c_158809234763013756,aVwj9bK,negative,-1
c_158809234961632290,avz2VYM,positive,1
c_158809235485766978,aZyq2WW,negative,-1
c_158809236000118810,aO7oGZ2,neutral,0
c_158809237441475947,a8Gdn7Q,negative,-1
c_158809238164335080,a9njopo,neutral,0
c_158809240339748298,aoPmXMg,neutral,0
c_158809240350483315,awBNG7r,neutral,0
c_158809240825429827,a0Nvx2L,neutral,0
c_158809241644802664,avz2Med,neutral,0
c_158809243420229485,aVwj9Xy,positive,1
c_158809243812121519,aP765zP,negative,-1
c_158809245446442477,aNgmNKG,negative,-1
c_158809247463802805,an4edRL,positive,1
c_158809247631007470,a7WvYoe,neutral,0
c_158809249963958069,abG3NpO,positive,1
c_158809250342843374,a5Wp4ZN,positive,1
c_158809250697745594,aR76Nr7,neutral,0
c_158809251193825785,a2WEXRp,neutral,0
c_158809251407841778,aR76nRB,neutral,0
c_158809253586228303,aVwj9Qy,negative,-1
c_158809255310928180,aP76EXP,positive,1
c_158809255697604382,aD4R59x,negative,-1
c_158809256479482287,aNgmN2G,negative,-1
c_158809257500204837,aoPmwm3,neutral,0
c_158809257535082824,aMxeMqV,neutral,0
c_158809257830848066,aAeBzQR,negative,-1
c_158809258885442649,a9njo96,positive,1
c_158809259122058519,aD4RvoG,positive,1
c_158809260773648563,aZyq5o3,positive,1
c_158809261545669769,aoPmQ0n,neutral,0
c_158809262171242199,aR76nRB,negative,-1
c_158809263863972758,aP76pGR,negative,-1
c_158809265805979271,abG3NpO,negative,-1
c_158809266778674602,a8GdgbZ,neutral,0
c_158809266815719357,aeDK80b,negative,-1
c_158809267949304206,aBm9BwN,positive,1
c_158809268487771135,a43pr7Q,neutral,0
c_158809269456345942,aK74QRZ,negative,-1
c_158809273768166395,aD4RMPK,positive,1
c_158809274364601603,ayeEG9b,neutral,0
c_158809276288818523,a0NvBrz,neutral,0
c_158809276828744964,aVwjpwy,neutral,0
c_158809278344484394,a8GdN7p,positive,1
c_158809278390773478,awBNWR1,positive,1
c_158809278729498457,a5Wp0vV,negative,-1
c_158809279254856132,ax9E4eL,neutral,0
c_158809281395588858,awBNWR1,neutral,0
c_158809282473199002,aAeBj7g,negative,-1
c_158809283588472251,an4e6WL,neutral,0
c_158809284958055227,amvqbx4,negative,-1
c_158809285077522762,an4eo4b,positive,1
c_158809285900807130,a5Wp4OO,positive,1
c_158809286082537877,aZyqXm0,negative,-1
c_158809286375276043,adVyGVQ,positive,1
c_158809286786103259,a3wvXAr,positive,1
c_158809287654665806,aQd6NGW,negative,-1
c_158809289733246975,a3wvmzr,negative,-1
c_158809290808455497,aeDKLbQ,neutral,0
c_158809292425549374,a3wvmzr,positive,1
c_158809292953039491,a0NvrDz,neutral,0
c_158809293471825293,aP76bmP,neutral,0
c_158809293724906282,aVwjyZK,positive,1
c_158809294732802469,ayeEGmr,positive,1
c_158809294898511935,a9njw5m,neutral,0
c_158809295165168159,ayeEGWV,negative,-1
c_158809295436248695,aNgm7Gb,positive,1
c_158809295781781244,ayeEGWV,negative,-1
c_158809295857973423,aK74Reg,negative,-1
c_158809296573511839,amvq402,neutral,0
c_158809300057868900,agArew1,neutral,0
c_158809300304044057,avz2Kxb,neutral,0
c_158809304511891524,aLw6x0M,neutral,0
c_158809305406072321,aj9Qjvg,neutral,0
c_158809305764424178,a1WpggG,neutral,0
c_158809305772527244,a9njw5m,positive,1
c_158809307932382409,a1WpggG,neutral,0
c_158809309226555637,aLw6Zw6,neutral,0
c_158809312271669313,abG3n8B,neutral,0
c_158809314838749157,aZyq6zQ,positive,1
c_158809314930497894,a8GdgKZ,neutral,0
c_158809319749782607,aAeBj7g,neutral,0
c_158809319957121014,a43pXRy,neutral,0
c_158809320921131972,arV1Q9V,positive,1
c_158809321961623988,azm7w5x,negative,-1
c_158809323298949017,aZyqYm9,neutral,0
c_158809323504906641,adVyGmM,neutral,0
c_158809323575631794,abG37VO,negative,-1
c_158809324900981409,aVwjyZK,positive,1
c_158809326508503224,a43pXZQ,positive,1
c_158809327231706991,aGdK4EX,positive,1
c_158809327289793575,a8GdZv3,negative,-1
c_158809328646322367,a9njozZ,negative,-1
c_158809329416516450,avz24OX,negative,-1
c_158809329891359090,aO7ojKv,neutral,0
c_158809330044314932,a9njxBD,negative,-1
c_158809330912425580,aGdK4yX,negative,-1
c_158809331571448880,aeDKLbQ,negative,-1
c_158809331576876732,a7WvGjL,neutral,0
c_158809331622912362,aO7oLg3,neutral,0
c_158809332696907694,aBm9Az1,negative,-1
c_158809332909644174,a5Wp9xy,neutral,0
c_158809333608338345,a2WEjB9,positive,1
c_158809333777049191,aR76nRB,negative,-1
c_158809336747912781,aEPdmOM,neutral,0
c_158809340309608205,ayeEG9b,positive,1
c_158809340689325311,aO7oWB3,positive,1
